,ID,Tuổi,Giới tính,Ngành nghề,Tình trạng hôn nhân
556,557,18,Nữ,Công nhân,Đã kết hôn
557,558,25,Nữ,Sinh viên,Độc thân
558,559,22,Nữ,Sinh viên,Khác
559,560,30,Nữ,Sinh viên,Độc thân
560,561,21,Nữ,Công chức,Độc thân
561,562,25,Nam,Thất nghiệp,Độc thân
562,563,24,Nữ,Thất nghiệp,Khác
563,564,19,Nữ,Công nhân,Đã kết hôn
564,565,18,Nam,Nhân viên văn phòng,Đã kết hôn
565,566,29,Nữ,Công chức,Độc thân
566,567,28,Nữ,Kinh doanh,Đã kết hôn
567,568,21,Nam,Công việc tự do,Đã kết hôn
568,569,25,Nam,Công chức,Độc thân
569,570,29,Nữ,Công việc tự do,Độc thân
570,571,19,Nam,Kinh doanh,Độc thân
571,572,20,Nữ,Công nhân,Độc thân
572,573,29,Nam,Thất nghiệp,Độc thân
573,574,18,Nữ,Công việc tự do,Độc thân
574,575,18,Nữ,Sinh viên,Độc thân
575,576,30,Nữ,Công chức,Độc thân
576,577,20,Nam,Công việc tự do,Độc thân
577,578,28,Nữ,Kinh doanh,Độc thân
578,579,22,Nam,Thất nghiệp,Đã kết hôn
579,580,29,Nữ,Sinh viên,Độc thân
580,581,20,Nữ,Công việc tự do,Độc thân
581,582,18,Nữ,Thất nghiệp,Độc thân
582,583,18,Nữ,Kinh doanh,Độc thân
583,584,25,Nữ,Công nhân,Đã kết hôn
584,585,27,Nam,Kinh doanh,Độc thân
585,586,28,Nam,Công nhân,Độc thân
586,587,29,Nam,Thất nghiệp,Khác
587,588,30,Nữ,Thất nghiệp,Độc thân
588,589,30,Nữ,Sinh viên,Độc thân
589,590,29,Nam,Kinh doanh,Độc thân
590,591,19,Nữ,Nhân viên văn phòng,Độc thân
591,592,30,Nữ,Công chức,Khác
592,593,20,Nữ,Nhân viên văn phòng,Độc thân
593,594,19,Nam,Nhân viên văn phòng,Đã kết hôn
594,595,20,Nam,Nhân viên văn phòng,Khác
595,596,24,Nam,Công chức,Độc thân
596,597,18,Nam,Nhân viên văn phòng,Độc thân
597,598,27,Nam,Công nhân,Độc thân
598,599,25,Nữ,Kinh doanh,Độc thân
599,600,30,Nữ,Thất nghiệp,Độc thân
600,601,27,Nữ,Sinh viên,Độc thân
601,602,27,Nữ,Nhân viên văn phòng,Độc thân
602,603,27,Nam,Thất nghiệp,Đã kết hôn
603,604,19,Nam,Nhân viên văn phòng,Độc thân
604,605,20,Nữ,Sinh viên,Độc thân
605,606,26,Nam,Sinh viên,Đã kết hôn
606,607,24,Nữ,Nhân viên văn phòng,Độc thân
607,608,21,Nữ,Công nhân,Độc thân
608,609,27,Nữ,Thất nghiệp,Độc thân
609,610,22,Nữ,Sinh viên,Độc thân
610,611,19,Nam,Kinh doanh,Độc thân
611,612,30,Nữ,Thất nghiệp,Độc thân
612,613,28,Nam,Kinh doanh,Độc thân
613,614,30,Nữ,Thất nghiệp,Khác
614,615,25,Nữ,Công nhân,Độc thân
615,616,21,Nữ,Công chức,Độc thân
616,617,26,Nữ,Công việc tự do,Độc thân
617,618,22,Nam,Công nhân,Độc thân
618,619,30,Nữ,Nhân viên văn phòng,Độc thân
619,620,26,Nam,Công việc tự do,Đã kết hôn
620,621,21,Nữ,Nhân viên văn phòng,Độc thân
621,622,27,Nữ,Kinh doanh,Độc thân
622,623,22,Nữ,Sinh viên,Độc thân
623,624,26,Nam,Thất nghiệp,Độc thân
624,625,25,Nữ,Nhân viên văn phòng,Độc thân
625,626,20,Nữ,Kinh doanh,Độc thân
626,627,18,Nữ,Công nhân,Độc thân
627,628,20,Nữ,Nhân viên văn phòng,Độc thân
628,629,21,Nữ,Kinh doanh,Độc thân
629,630,19,Nam,Sinh viên,Độc thân
630,631,18,Nam,Thất nghiệp,Độc thân
631,632,24,Nữ,Nhân viên văn phòng,Khác
632,633,25,Nữ,Công chức,Độc thân
633,634,24,Nam,Kinh doanh,Đã kết hôn
634,635,22,Nữ,Nhân viên văn phòng,Độc thân
635,636,29,Nam,Sinh viên,Độc thân
636,637,18,Nữ,Thất nghiệp,Độc thân
637,638,24,Nữ,Nhân viên văn phòng,Độc thân
638,639,30,Nam,Nhân viên văn phòng,Độc thân
639,640,24,Nữ,Thất nghiệp,Độc thân
640,641,26,Nam,Công chức,Đã kết hôn
641,642,20,Nam,Kinh doanh,Độc thân
642,643,26,Nam,Công việc tự do,Độc thân
643,644,18,Nữ,Thất nghiệp,Độc thân
644,645,18,Nam,Nhân viên văn phòng,Đã kết hôn
645,646,21,Nam,Công việc tự do,Đã kết hôn
646,647,26,Nữ,Công nhân,Độc thân
647,648,23,Nữ,Nhân viên văn phòng,Đã kết hôn
648,649,30,Nữ,Công việc tự do,Độc thân
649,650,28,Nữ,Công nhân,Độc thân
650,651,20,Nữ,Công chức,Độc thân
651,652,18,Nữ,Kinh doanh,Đã kết hôn
652,653,21,Nam,Nhân viên văn phòng,Đã kết hôn
653,654,29,Nữ,Kinh doanh,Đã kết hôn
654,655,30,Nam,Công nhân,Độc thân
655,656,26,Nữ,Kinh doanh,Đã kết hôn
656,657,20,Nam,Kinh doanh,Độc thân
657,658,29,Nam,Thất nghiệp,Độc thân
658,659,26,Nữ,Sinh viên,Độc thân
659,660,24,Nữ,Công nhân,Độc thân
660,661,29,Nam,Kinh doanh,Độc thân
661,662,21,Nữ,Công việc tự do,Độc thân
662,663,20,Nữ,Công nhân,Đã kết hôn
663,664,27,Nam,Sinh viên,Độc thân
664,665,22,Nam,Nhân viên văn phòng,Độc thân
665,666,22,Nam,Công chức,Đã kết hôn
666,667,20,Nữ,Kinh doanh,Độc thân
667,668,29,Nữ,Công việc tự do,Độc thân
668,669,26,Nữ,Sinh viên,Độc thân
669,670,21,Nữ,Công nhân,Độc thân
670,671,28,Nam,Công chức,Độc thân
671,672,22,Nữ,Công chức,Độc thân
672,673,21,Nam,Kinh doanh,Đã kết hôn
673,674,22,Nữ,Sinh viên,Độc thân
674,675,24,Nữ,Sinh viên,Độc thân
675,676,26,Nam,Công việc tự do,Độc thân
676,677,24,Nữ,Nhân viên văn phòng,Độc thân
677,678,30,Nữ,Nhân viên văn phòng,Độc thân
678,679,22,Nam,Thất nghiệp,Đã kết hôn
679,680,27,Nữ,Nhân viên văn phòng,Đã kết hôn
680,681,27,Nam,Thất nghiệp,Độc thân
681,682,24,Nam,Công chức,Đã kết hôn
682,683,27,Nam,Công chức,Độc thân
683,684,22,Nam,Công nhân,Độc thân
684,685,20,Nữ,Công chức,Độc thân
685,686,24,Nữ,Công chức,Độc thân
686,687,30,Nữ,Sinh viên,Đã kết hôn
687,688,28,Nam,Công nhân,Độc thân
688,689,28,Nữ,Sinh viên,Độc thân
689,690,19,Nữ,Công việc tự do,Đã kết hôn
690,691,29,Nữ,Thất nghiệp,Đã kết hôn
691,692,26,Nữ,Thất nghiệp,Đã kết hôn
692,693,27,Nam,Công việc tự do,Độc thân
693,694,27,Nam,Thất nghiệp,Độc thân
694,695,29,Nữ,Công nhân,Độc thân
695,696,18,Nam,Công nhân,Độc thân
696,697,30,Nữ,Công chức,Đã kết hôn
697,698,23,Nữ,Thất nghiệp,Đã kết hôn
698,699,24,Nữ,Công việc tự do,Đã kết hôn
699,700,30,Nam,Kinh doanh,Độc thân
700,701,25,Nữ,Nhân viên văn phòng,Đã kết hôn
701,702,27,Nam,Công chức,Đã kết hôn
702,703,26,Nam,Nhân viên văn phòng,Độc thân
703,704,19,Nữ,Công việc tự do,Độc thân
704,705,28,Nam,Thất nghiệp,Đã kết hôn
705,706,27,Nam,Thất nghiệp,Độc thân
706,707,19,Nữ,Nhân viên văn phòng,Khác
707,708,22,Nam,Kinh doanh,Độc thân
708,709,30,Nam,Thất nghiệp,Đã kết hôn
709,710,22,Nữ,Kinh doanh,Đã kết hôn
710,711,23,Nữ,Sinh viên,Độc thân
711,712,20,Nam,Công nhân,Đã kết hôn
712,713,25,Nữ,Nhân viên văn phòng,Độc thân
713,714,30,Nữ,Thất nghiệp,Độc thân
714,715,18,Nam,Kinh doanh,Độc thân
715,716,23,Nam,Thất nghiệp,Độc thân
716,717,21,Nữ,Công nhân,Đã kết hôn
717,718,18,Nam,Công nhân,Đã kết hôn
718,719,24,Nữ,Sinh viên,Độc thân
719,720,26,Nữ,Công nhân,Độc thân
720,721,30,Nam,Công nhân,Độc thân
721,722,21,Nam,Công chức,Độc thân
722,723,21,Nữ,Công việc tự do,Khác
723,724,23,Nữ,Thất nghiệp,Độc thân
724,725,29,Nữ,Sinh viên,Độc thân
725,726,20,Nữ,Sinh viên,Độc thân
726,727,30,Nam,Nhân viên văn phòng,Độc thân
727,728,29,Nữ,Công nhân,Đã kết hôn
728,729,23,Nam,Nhân viên văn phòng,Độc thân
729,730,24,Nam,Công chức,Độc thân
730,731,28,Nữ,Kinh doanh,Đã kết hôn
731,732,27,Nam,Công nhân,Đã kết hôn
732,733,27,Nam,Kinh doanh,Đã kết hôn
733,734,20,Nữ,Công việc tự do,Đã kết hôn
734,735,24,Nam,Công chức,Khác
735,736,20,Nam,Công nhân,Độc thân
736,737,30,Nữ,Nhân viên văn phòng,Độc thân
737,738,30,Nữ,Nhân viên văn phòng,Độc thân
738,739,19,Nữ,Công nhân,Đã kết hôn
739,740,29,Nữ,Thất nghiệp,Độc thân
740,741,27,Nữ,Nhân viên văn phòng,Độc thân
741,742,21,Nữ,Thất nghiệp,Độc thân
742,743,29,Nữ,Công nhân,Đã kết hôn
743,744,25,Nam,Sinh viên,Độc thân
744,745,30,Nam,Nhân viên văn phòng,Độc thân
745,746,26,Nữ,Thất nghiệp,Độc thân
746,747,24,Nam,Công nhân,Đã kết hôn
747,748,18,Nam,Công nhân,Độc thân
748,749,20,Nữ,Thất nghiệp,Độc thân
749,750,30,Nam,Nhân viên văn phòng,Độc thân
750,751,29,Nữ,Sinh viên,Độc thân
751,752,26,Nam,Nhân viên văn phòng,Độc thân
752,753,29,Nữ,Công nhân,Độc thân
753,754,18,Nam,Sinh viên,Độc thân
754,755,26,Nam,Kinh doanh,Đã kết hôn
755,756,25,Nam,Công việc tự do,Độc thân
756,757,18,Nữ,Nhân viên văn phòng,Độc thân
757,758,23,Nam,Công chức,Đã kết hôn
758,759,22,Nam,Công nhân,Đã kết hôn
759,760,23,Nữ,Sinh viên,Độc thân
760,761,27,Nữ,Thất nghiệp,Độc thân
761,762,29,Nam,Thất nghiệp,Đã kết hôn
762,763,30,Nam,Thất nghiệp,Đã kết hôn
763,764,30,Nam,Sinh viên,Độc thân
764,765,30,Nam,Kinh doanh,Độc thân
765,766,22,Nữ,Nhân viên văn phòng,Độc thân
766,767,23,Nam,Công chức,Độc thân
767,768,22,Nam,Thất nghiệp,Độc thân
768,769,28,Nữ,Sinh viên,Độc thân
769,770,29,Nam,Thất nghiệp,Độc thân
770,771,22,Nam,Kinh doanh,Độc thân
771,772,21,Nam,Công nhân,Độc thân
772,773,20,Nữ,Thất nghiệp,Độc thân
773,774,20,Nữ,Kinh doanh,Độc thân
774,775,21,Nam,Nhân viên văn phòng,Độc thân
775,776,26,Nam,Thất nghiệp,Đã kết hôn
776,777,19,Nữ,Kinh doanh,Độc thân
777,778,26,Nam,Sinh viên,Đã kết hôn
778,779,18,Nam,Sinh viên,Độc thân
779,780,18,Nữ,Công việc tự do,Độc thân
780,781,22,Nữ,Kinh doanh,Độc thân
781,782,23,Nữ,Công nhân,Khác
782,783,23,Nam,Thất nghiệp,Độc thân
783,784,20,Nam,Công chức,Độc thân
784,785,24,Nam,Công chức,Độc thân
785,786,26,Nam,Nhân viên văn phòng,Đã kết hôn
786,787,28,Nữ,Công việc tự do,Khác
787,788,29,Nam,Kinh doanh,Độc thân
788,789,27,Nam,Công nhân,Độc thân
789,790,25,Nữ,Công việc tự do,Độc thân
790,791,23,Nữ,Sinh viên,Độc thân
791,792,29,Nam,Nhân viên văn phòng,Độc thân
792,793,25,Nữ,Thất nghiệp,Đã kết hôn
793,794,29,Nữ,Thất nghiệp,Đã kết hôn
794,795,22,Nam,Thất nghiệp,Độc thân
795,796,25,Nam,Kinh doanh,Độc thân
796,797,27,Nam,Công chức,Độc thân
797,798,29,Nam,Công nhân,Độc thân
798,799,21,Nữ,Thất nghiệp,Độc thân
799,800,27,Nữ,Thất nghiệp,Độc thân
800,801,25,Nam,Sinh viên,Độc thân
801,802,27,Nam,Công việc tự do,Độc thân
802,803,29,Nữ,Thất nghiệp,Đã kết hôn
803,804,19,Nam,Nhân viên văn phòng,Độc thân
804,805,29,Nam,Công việc tự do,Độc thân
805,806,29,Nam,Công chức,Độc thân
806,807,22,Nam,Công việc tự do,Độc thân
807,808,26,Nữ,Công nhân,Khác
808,809,21,Nam,Sinh viên,Đã kết hôn
809,810,28,Nữ,Kinh doanh,Độc thân
810,811,23,Nam,Công nhân,Đã kết hôn
811,812,18,Nam,Công chức,Độc thân
812,813,26,Nữ,Nhân viên văn phòng,Khác
813,814,18,Nam,Công chức,Độc thân
814,815,22,Nữ,Công chức,Độc thân
815,816,21,Nam,Công việc tự do,Độc thân
816,817,30,Nam,Nhân viên văn phòng,Đã kết hôn
817,818,29,Nam,Công nhân,Độc thân
818,819,30,Nam,Công chức,Đã kết hôn
819,820,30,Nam,Công nhân,Độc thân
820,821,20,Nữ,Thất nghiệp,Đã kết hôn
821,822,30,Nữ,Thất nghiệp,Độc thân
822,823,23,Nam,Thất nghiệp,Đã kết hôn
823,824,19,Nam,Kinh doanh,Độc thân
824,825,20,Nữ,Công việc tự do,Độc thân
825,826,22,Nữ,Công nhân,Khác
826,827,26,Nam,Thất nghiệp,Khác
827,828,19,Nam,Thất nghiệp,Độc thân
828,829,27,Nữ,Nhân viên văn phòng,Độc thân
829,830,25,Nam,Công chức,Độc thân
830,831,19,Nữ,Thất nghiệp,Độc thân
831,832,28,Nam,Kinh doanh,Độc thân
832,833,30,Nữ,Nhân viên văn phòng,Độc thân
833,834,22,Nữ,Công việc tự do,Độc thân
834,835,24,Nam,Kinh doanh,Đã kết hôn
835,836,25,Nữ,Kinh doanh,Đã kết hôn
836,837,18,Nam,Kinh doanh,Độc thân
837,838,23,Nam,Công chức,Độc thân
838,839,18,Nam,Thất nghiệp,Độc thân
839,840,19,Nam,Sinh viên,Độc thân
840,841,18,Nữ,Kinh doanh,Độc thân
841,842,28,Nam,Nhân viên văn phòng,Độc thân
842,843,22,Nam,Nhân viên văn phòng,Độc thân
843,844,27,Nam,Công việc tự do,Độc thân
844,845,26,Nam,Công nhân,Đã kết hôn
845,846,23,Nữ,Công nhân,Đã kết hôn
846,847,28,Nam,Sinh viên,Độc thân
847,848,28,Nữ,Công chức,Độc thân
848,849,18,Nữ,Thất nghiệp,Khác
849,850,30,Nữ,Công chức,Độc thân
850,851,18,Nam,Thất nghiệp,Đã kết hôn
851,852,19,Nam,Kinh doanh,Đã kết hôn
852,853,26,Nam,Thất nghiệp,Đã kết hôn
853,854,20,Nam,Sinh viên,Độc thân
854,855,18,Nữ,Công việc tự do,Độc thân
855,856,22,Nữ,Công việc tự do,Đã kết hôn
856,857,24,Nam,Công nhân,Độc thân
857,858,23,Nam,Công việc tự do,Độc thân
858,859,29,Nam,Kinh doanh,Độc thân
859,860,18,Nam,Nhân viên văn phòng,Độc thân
860,861,22,Nam,Công việc tự do,Đã kết hôn
861,862,22,Nam,Sinh viên,Độc thân
862,863,23,Nam,Kinh doanh,Đã kết hôn
863,864,20,Nữ,Công việc tự do,Đã kết hôn
864,865,22,Nữ,Công chức,Độc thân
865,866,24,Nữ,Thất nghiệp,Độc thân
866,867,22,Nữ,Công việc tự do,Đã kết hôn
867,868,22,Nam,Công chức,Độc thân
868,869,22,Nam,Kinh doanh,Khác
869,870,27,Nam,Công việc tự do,Đã kết hôn
870,871,27,Nam,Công chức,Độc thân
871,872,20,Nam,Nhân viên văn phòng,Đã kết hôn
872,873,18,Nữ,Công nhân,Độc thân
873,874,22,Nam,Kinh doanh,Độc thân
874,875,26,Nữ,Công chức,Đã kết hôn
875,876,18,Nam,Sinh viên,Đã kết hôn
876,877,20,Nữ,Công việc tự do,Độc thân
877,878,30,Nam,Công chức,Độc thân
878,879,30,Nữ,Thất nghiệp,Độc thân
879,880,21,Nam,Công chức,Độc thân
880,881,18,Nam,Công chức,Độc thân
881,882,18,Nam,Thất nghiệp,Độc thân
882,883,25,Nam,Công nhân,Độc thân
883,884,19,Nữ,Thất nghiệp,Đã kết hôn
884,885,29,Nam,Thất nghiệp,Độc thân
885,886,25,Nữ,Sinh viên,Độc thân
886,887,24,Nam,Thất nghiệp,Đã kết hôn
887,888,27,Nữ,Sinh viên,Đã kết hôn
888,889,27,Nam,Nhân viên văn phòng,Đã kết hôn
889,890,19,Nam,Thất nghiệp,Độc thân
890,891,23,Nữ,Công nhân,Độc thân
891,892,23,Nam,Thất nghiệp,Độc thân
892,893,20,Nam,Công chức,Độc thân
893,894,28,Nữ,Kinh doanh,Độc thân
894,895,19,Nam,Công nhân,Độc thân
895,896,29,Nữ,Thất nghiệp,Độc thân
896,897,18,Nam,Công nhân,Độc thân
897,898,23,Nữ,Sinh viên,Độc thân
898,899,29,Nữ,Nhân viên văn phòng,Độc thân
899,900,22,Nữ,Nhân viên văn phòng,Độc thân
900,901,28,Nữ,Công nhân,Độc thân
901,902,26,Nam,Công nhân,Độc thân
902,903,18,Nam,Thất nghiệp,Độc thân
903,904,24,Nữ,Công việc tự do,Độc thân
904,905,22,Nam,Công chức,Độc thân
905,906,22,Nam,Sinh viên,Độc thân
906,907,19,Nam,Công chức,Đã kết hôn
907,908,28,Nữ,Kinh doanh,Độc thân
908,909,20,Nam,Kinh doanh,Độc thân
909,910,24,Nam,Nhân viên văn phòng,Khác
910,911,23,Nữ,Sinh viên,Độc thân
911,912,29,Nam,Công chức,Độc thân
912,913,19,Nữ,Nhân viên văn phòng,Độc thân
913,914,23,Nữ,Kinh doanh,Đã kết hôn
914,915,19,Nữ,Công nhân,Độc thân
915,916,19,Nam,Sinh viên,Độc thân
916,917,19,Nam,Sinh viên,Độc thân
917,918,28,Nữ,Công chức,Độc thân
918,919,20,Nữ,Thất nghiệp,Độc thân
919,920,19,Nữ,Công việc tự do,Đã kết hôn
920,921,21,Nữ,Công chức,Độc thân
921,922,26,Nữ,Công nhân,Độc thân
922,923,23,Nữ,Thất nghiệp,Độc thân
923,924,18,Nam,Thất nghiệp,Độc thân
924,925,25,Nữ,Thất nghiệp,Đã kết hôn
925,926,29,Nữ,Công nhân,Độc thân
926,927,24,Nữ,Nhân viên văn phòng,Độc thân
927,928,27,Nam,Sinh viên,Độc thân
928,929,20,Nam,Nhân viên văn phòng,Độc thân
929,930,18,Nam,Công nhân,Độc thân
930,931,22,Nam,Công việc tự do,Đã kết hôn
931,932,30,Nữ,Sinh viên,Độc thân
932,933,21,Nam,Công nhân,Đã kết hôn
933,934,27,Nữ,Công việc tự do,Đã kết hôn
934,935,25,Nữ,Công chức,Đã kết hôn
935,936,18,Nữ,Kinh doanh,Độc thân
936,937,27,Nữ,Thất nghiệp,Độc thân
937,938,18,Nữ,Công nhân,Khác
938,939,29,Nữ,Kinh doanh,Đã kết hôn
939,940,21,Nam,Nhân viên văn phòng,Đã kết hôn
940,941,25,Nam,Kinh doanh,Độc thân
941,942,22,Nam,Công nhân,Độc thân
942,943,19,Nam,Kinh doanh,Đã kết hôn
943,944,23,Nam,Thất nghiệp,Độc thân
944,945,22,Nữ,Sinh viên,Độc thân
945,946,19,Nam,Công nhân,Độc thân
946,947,30,Nam,Công việc tự do,Độc thân
947,948,28,Nam,Kinh doanh,Độc thân
948,949,28,Nữ,Sinh viên,Độc thân
949,950,28,Nữ,Thất nghiệp,Độc thân
950,951,20,Nữ,Nhân viên văn phòng,Độc thân
951,952,26,Nam,Nhân viên văn phòng,Độc thân
952,953,24,Nam,Thất nghiệp,Độc thân
953,954,24,Nam,Kinh doanh,Đã kết hôn
954,955,28,Nam,Nhân viên văn phòng,Độc thân
955,956,23,Nam,Công việc tự do,Độc thân
956,957,25,Nữ,Công nhân,Đã kết hôn
957,958,21,Nam,Sinh viên,Đã kết hôn
958,959,25,Nữ,Công chức,Độc thân
959,960,21,Nam,Kinh doanh,Độc thân
960,961,25,Nữ,Nhân viên văn phòng,Độc thân
961,962,26,Nữ,Công nhân,Độc thân
962,963,20,Nữ,Công chức,Đã kết hôn
963,964,20,Nữ,Công việc tự do,Khác
964,965,28,Nam,Nhân viên văn phòng,Đã kết hôn
965,966,30,Nam,Nhân viên văn phòng,Độc thân
966,967,19,Nam,Sinh viên,Độc thân
967,968,30,Nữ,Công việc tự do,Khác
968,969,27,Nam,Công việc tự do,Độc thân
969,970,20,Nam,Kinh doanh,Độc thân
970,971,20,Nam,Công chức,Đã kết hôn
971,972,22,Nam,Sinh viên,Độc thân
972,973,22,Nữ,Kinh doanh,Độc thân
973,974,19,Nữ,Sinh viên,Đã kết hôn
974,975,29,Nam,Công việc tự do,Độc thân
975,976,27,Nam,Sinh viên,Độc thân
976,977,30,Nam,Sinh viên,Độc thân
977,978,23,Nữ,Sinh viên,Độc thân
978,979,22,Nữ,Công nhân,Độc thân
979,980,23,Nữ,Công nhân,Độc thân
980,981,18,Nam,Công chức,Độc thân
981,982,22,Nữ,Công chức,Đã kết hôn
982,983,26,Nữ,Thất nghiệp,Độc thân
983,984,29,Nữ,Công việc tự do,Đã kết hôn
984,985,27,Nữ,Sinh viên,Độc thân
985,986,19,Nữ,Công việc tự do,Độc thân
986,987,18,Nam,Công nhân,Độc thân
987,988,27,Nam,Sinh viên,Độc thân
988,989,30,Nam,Kinh doanh,Đã kết hôn
989,990,28,Nam,Công nhân,Độc thân
990,991,26,Nữ,Công nhân,Độc thân
991,992,27,Nam,Công nhân,Độc thân
992,993,26,Nam,Thất nghiệp,Độc thân
993,994,26,Nam,Sinh viên,Độc thân
994,995,23,Nữ,Công chức,Độc thân
995,996,25,Nam,Nhân viên văn phòng,Độc thân
996,997,28,Nữ,Kinh doanh,Độc thân
997,998,30,Nữ,Kinh doanh,Độc thân
998,999,18,Nữ,Công việc tự do,Độc thân
999,1000,27,Nam,Sinh viên,Độc thân
1000,1001,21,Nữ,Công chức,Độc thân
1001,1002,18,Nam,Công nhân,Đã kết hôn
1002,1003,25,Nam,Nhân viên văn phòng,Đã kết hôn
1003,1004,18,Nam,Sinh viên,Đã kết hôn
1004,1005,20,Nữ,Sinh viên,Độc thân
1005,1006,30,Nữ,Thất nghiệp,Khác
1006,1007,21,Nam,Công chức,Độc thân
1007,1008,25,Nữ,Nhân viên văn phòng,Khác
1008,1009,23,Nữ,Công nhân,Độc thân
1009,1010,27,Nữ,Sinh viên,Độc thân
1010,1011,29,Nam,Kinh doanh,Độc thân
1011,1012,24,Nữ,Kinh doanh,Độc thân
1012,1013,25,Nữ,Nhân viên văn phòng,Đã kết hôn
1013,1014,19,Nam,Công nhân,Đã kết hôn
1014,1015,30,Nữ,Nhân viên văn phòng,Khác
1015,1016,27,Nam,Sinh viên,Độc thân
1016,1017,28,Nữ,Thất nghiệp,Độc thân
1017,1018,25,Nữ,Thất nghiệp,Độc thân
1018,1019,20,Nữ,Kinh doanh,Khác
1019,1020,24,Nữ,Thất nghiệp,Độc thân
1020,1021,20,Nữ,Công việc tự do,Đã kết hôn
