id,booking_code,customer_id,vehicle_id,scheduled_at,status,service_amount,reward_point_earned,reward_point_redeemed,promotion_id,hour_of_day,day_of_week,day_name,tier_rule_id,tier_code,wash_count,lifetime_spend
3148,FK231104015300379,238,278,1699098060,COMPLETED,30000.00,3,0,,18,7,Saturday,2,SILVER,12,600000.00
1146,FK231104001800623,103,143,1699099020,PENDING,80000.00,0,0,,18,7,Saturday,2,SILVER,22,1340000.00
3048,FK231104014601246,231,271,1699102080,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,36,2480000.00
2839,FK231104013500117,220,260,1699102980,COMPLETED,30000.00,3,0,,20,7,Saturday,1,MEMBER,2,60000.00
2065,FK231104008400285,169,209,1699106520,COMPLETED,30000.00,3,0,,21,7,Saturday,1,MEMBER,9,410000.00
1902,FK231104006900044,154,194,1699106580,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,17,1210000.00
1370,FK231104003500735,120,160,1699112160,COMPLETED,30000.00,3,0,,22,7,Saturday,2,SILVER,23,1290000.00
3736,FK231104019200238,277,317,1699112460,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,16,960000.00
1010,FK231104001100710,96,136,1699117440,CANCELLED,80000.00,0,0,,0,1,Sunday,4,PLATINUM,42,3070000.00
3214,FK231104015900673,244,284,1699121460,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,29,1990000.00
2291,FK231104010201181,187,227,1699122360,COMPLETED,80000.00,8,0,,1,1,Sunday,4,PLATINUM,45,3160000.00
2017,FK231105008001157,165,205,1699202160,CONFIRMED,50000.00,0,0,,23,1,Sunday,2,SILVER,20,1250000.00
3021,FK231105014400249,229,269,1699209780,COMPLETED,50000.00,5,0,,1,2,Monday,2,SILVER,10,590000.00
3096,FK231106015100430,236,276,1699294860,COMPLETED,80000.00,8,0,,1,3,Tuesday,2,SILVER,19,1100000.00
3441,FK231107017300120,258,298,1699344060,PENDING,80000.00,0,0,,15,3,Tuesday,2,SILVER,12,610000.00
2040,FK231109008201030,167,207,1699554960,COMPLETED,50000.00,5,0,,1,6,Friday,3,GOLD,25,1670000.00
2691,FK231110012500379,210,250,1699598160,CANCELLED,50000.00,0,0,,13,6,Friday,2,SILVER,13,710000.00
1903,FK231110006900163,154,194,1699602240,COMPLETED,80000.00,8,0,,14,6,Friday,2,SILVER,17,1210000.00
2748,FK231111013100815,216,256,1699687380,COMPLETED,30000.00,3,0,,14,7,Saturday,2,SILVER,16,930000.00
2292,FK231111010201287,187,227,1699694700,CANCELLED,80000.00,0,0,,16,7,Saturday,4,PLATINUM,45,3160000.00
3049,FK231111014601356,231,271,1699694700,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,36,2480000.00
1788,FK231111006302685,148,188,1699700100,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,32,2250000.00
2979,FK231111014100589,226,266,1699705380,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,27,1600000.00
3215,FK231111015900738,244,284,1699707600,COMPLETED,50000.00,5,0,,20,7,Saturday,3,GOLD,29,1990000.00
3640,FK231111018600572,271,311,1699708080,COMPLETED,80000.00,8,0,,20,7,Saturday,3,GOLD,30,1950000.00
1011,FK231111001100834,96,136,1699722600,COMPLETED,50000.00,5,0,,0,1,Sunday,4,PLATINUM,42,3070000.00
2610,FK231111011801190,203,243,1699724580,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,35,2460000.00
2175,FK231111009300123,178,218,1699728480,COMPLETED,30000.00,3,0,,1,1,Sunday,2,SILVER,16,940000.00
3837,FK231112019900013,284,324,1699771080,COMPLETED,80000.00,8,0,,13,1,Sunday,3,GOLD,24,1570000.00
2611,FK231112011801221,203,243,1699780080,COMPLETED,80000.00,8,0,,16,1,Sunday,3,GOLD,35,2460000.00
1852,FK231112006500752,150,190,1699806540,COMPLETED,50000.00,5,0,,23,1,Sunday,2,SILVER,14,890000.00
1486,FK231112004301066,128,168,1699807920,COMPLETED,50000.00,5,0,,23,1,Sunday,2,SILVER,19,1200000.00
3602,FK231114018300066,268,308,1699955820,COMPLETED,50000.00,5,0,,16,3,Tuesday,2,SILVER,20,1090000.00
1371,FK231114003500872,120,160,1699966740,COMPLETED,50000.00,5,0,,19,3,Tuesday,2,SILVER,23,1290000.00
899,FK231115000000015,85,125,1700068260,COMPLETED,50000.00,5,0,,0,5,Thursday,1,MEMBER,2,100000.00
3050,FK231115014601471,231,271,1700069160,COMPLETED,80000.00,8,0,,0,5,Thursday,3,GOLD,36,2480000.00
2176,FK231116009300241,178,218,1700126400,COMPLETED,50000.00,5,0,,16,5,Thursday,2,SILVER,16,940000.00
2491,FK231118011300386,198,238,1700287320,COMPLETED,80000.00,8,0,,13,7,Saturday,2,SILVER,9,560000.00
2242,FK231118009900082,184,224,1700287440,CANCELLED,30000.00,0,0,,13,7,Saturday,1,MEMBER,3,110000.00
1611,FK231118005400498,139,179,1700288340,CANCELLED,30000.00,0,0,,13,7,Saturday,1,MEMBER,7,360000.00
3737,FK231118019200352,277,317,1700289120,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,16,960000.00
2293,FK231118010201339,187,227,1700295120,COMPLETED,50000.00,5,0,,15,7,Saturday,4,PLATINUM,45,3160000.00
1536,FK231118004800178,133,173,1700297040,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,11,540000.00
3097,FK231118015100587,236,276,1700298780,CANCELLED,50000.00,0,0,,16,7,Saturday,2,SILVER,19,1100000.00
3536,FK231118017900896,264,304,1700308440,COMPLETED,80000.00,8,0,,18,7,Saturday,2,SILVER,15,1110000.00
2443,FK231118011000899,195,235,1700310480,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,28,1770000.00
1789,FK231118006302717,148,188,1700322120,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,32,2250000.00
3666,FK231118018700174,272,312,1700323440,CANCELLED,30000.00,0,0,,23,7,Saturday,1,MEMBER,3,130000.00
3216,FK231118015900845,244,284,1700323740,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,29,1990000.00
2294,FK231118010201451,187,227,1700323980,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,45,3160000.00
1147,FK231118001800771,103,143,1700324880,COMPLETED,80000.00,8,0,,23,7,Saturday,2,SILVER,22,1340000.00
1527,FK231118004700463,132,172,1700329020,CANCELLED,50000.00,0,0,,0,1,Sunday,1,MEMBER,10,490000.00
2066,FK231118008400389,169,209,1700329500,CANCELLED,50000.00,0,0,,0,1,Sunday,1,MEMBER,9,410000.00
1012,FK231118001100983,96,136,1700330220,COMPLETED,80000.00,8,0,,0,1,Sunday,4,PLATINUM,42,3070000.00
2613,FK231118011801474,203,243,1700330400,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,35,2460000.00
2612,FK231118011801370,203,243,1700332620,COMPLETED,50000.00,5,0,,1,1,Sunday,3,GOLD,35,2460000.00
2482,FK231119011200162,197,237,1700377080,COMPLETED,30000.00,3,0,,13,1,Sunday,1,MEMBER,3,110000.00
1305,FK231119003100526,116,156,1700403600,PENDING,80000.00,0,0,,21,1,Sunday,2,SILVER,23,1380000.00
2041,FK231119008201189,167,207,1700405040,COMPLETED,80000.00,8,0,,21,1,Sunday,3,GOLD,25,1670000.00
2639,FK231119011900292,204,244,1700406360,COMPLETED,50000.00,5,0,,22,1,Sunday,2,SILVER,22,1190000.00
3051,FK231120014601553,231,271,1700503140,COMPLETED,50000.00,5,0,,0,3,Tuesday,3,GOLD,36,2480000.00
2749,FK231121013100972,216,256,1700589600,CANCELLED,30000.00,0,0,,1,4,Wednesday,2,SILVER,16,930000.00
2018,FK231122008001231,165,205,1700679300,COMPLETED,80000.00,8,0,,1,5,Thursday,2,SILVER,20,1250000.00
1904,FK231123006900229,154,194,1700744100,COMPLETED,50000.00,5,0,,19,5,Thursday,2,SILVER,17,1210000.00
3838,FK231124019900154,284,324,1700821740,COMPLETED,80000.00,8,0,,17,6,Friday,3,GOLD,24,1570000.00
2665,FK231124012100199,206,246,1700834220,COMPLETED,30000.00,3,0,,20,6,Friday,1,MEMBER,7,230000.00
3022,FK231124014400373,229,269,1700838900,COMPLETED,50000.00,5,0,,22,6,Friday,2,SILVER,10,590000.00
3217,FK231124015900916,244,284,1700847120,COMPLETED,50000.00,5,0,,0,7,Saturday,3,GOLD,29,1990000.00
2614,FK231125011801595,203,243,1700895060,COMPLETED,50000.00,5,0,,13,7,Saturday,3,GOLD,35,2460000.00
2295,FK231125010201552,187,227,1700899140,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,45,3160000.00
1177,FK231125002000488,105,145,1700911140,CANCELLED,30000.00,0,0,,18,7,Saturday,1,MEMBER,9,440000.00
3738,FK231125019200459,277,317,1700929320,COMPLETED,50000.00,5,0,,23,7,Saturday,2,SILVER,16,960000.00
3537,FK231125017900917,264,304,1700932860,COMPLETED,80000.00,8,0,,0,1,Sunday,2,SILVER,15,1110000.00
1013,FK231125001101084,96,136,1700934840,COMPLETED,80000.00,8,0,,0,1,Sunday,4,PLATINUM,42,3070000.00
2444,FK231125011000932,195,235,1700935680,COMPLETED,50000.00,5,0,,1,1,Sunday,3,GOLD,28,1770000.00
957,FK231126000600480,91,131,1701011520,COMPLETED,50000.00,5,0,,22,1,Sunday,2,SILVER,12,600000.00
1790,FK231126006302849,148,188,1701015120,COMPLETED,50000.00,5,0,,23,1,Sunday,3,GOLD,32,2250000.00
3641,FK231126018600610,271,311,1701024780,COMPLETED,50000.00,5,0,,1,2,Monday,3,GOLD,30,1950000.00
2980,FK231127014100667,226,266,1701079560,COMPLETED,80000.00,8,0,,17,2,Monday,3,GOLD,27,1600000.00
1372,FK231127003500914,120,160,1701083280,COMPLETED,50000.00,5,0,,18,2,Monday,2,SILVER,23,1290000.00
3052,FK231127014601656,231,271,1701109620,COMPLETED,80000.00,8,0,,1,3,Tuesday,3,GOLD,36,2480000.00
2083,FK231129008700138,172,212,1701279120,CANCELLED,30000.00,0,0,,0,5,Thursday,1,MEMBER,3,110000.00
3218,FK231202015901033,244,284,1701513780,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,29,1990000.00
3098,FK231202015100678,236,276,1701521460,COMPLETED,50000.00,5,0,,19,7,Saturday,2,SILVER,19,1100000.00
1487,FK231202004301125,128,168,1701522720,COMPLETED,80000.00,8,0,,20,7,Saturday,2,SILVER,19,1200000.00
2470,FK231202011100662,196,236,1701523140,COMPLETED,50000.00,5,0,,20,7,Saturday,2,SILVER,15,810000.00
3603,FK231202018300133,268,308,1701526980,COMPLETED,30000.00,3,0,,21,7,Saturday,2,SILVER,20,1090000.00
1853,FK231202006500876,150,190,1701528780,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,14,890000.00
3149,FK231202015300426,238,278,1701530040,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,12,600000.00
3291,FK231202016400023,249,289,1701531900,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,15,870000.00
3008,FK231202014200432,227,267,1701535140,COMPLETED,50000.00,5,0,,23,7,Saturday,1,MEMBER,6,220000.00
1014,FK231202001101167,96,136,1701535860,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,42,3070000.00
3053,FK231202014601723,231,271,1701535920,COMPLETED,50000.00,5,0,,23,7,Saturday,3,GOLD,36,2480000.00
2296,FK231202010201653,187,227,1701539040,COMPLETED,80000.00,8,0,,0,1,Sunday,4,PLATINUM,45,3160000.00
1148,FK231203001800811,103,143,1701622380,COMPLETED,80000.00,8,0,,23,1,Sunday,2,SILVER,22,1340000.00
3489,FK231204017600079,261,301,1701670980,COMPLETED,80000.00,8,0,,13,2,Monday,2,SILVER,9,520000.00
1905,FK231204006900348,154,194,1701672960,COMPLETED,80000.00,8,0,,13,2,Monday,2,SILVER,17,1210000.00
1612,FK231204005400522,139,179,1701688740,COMPLETED,80000.00,8,0,,18,2,Monday,1,MEMBER,7,360000.00
3321,FK231204016700073,252,292,1701714480,COMPLETED,30000.00,3,0,,1,3,Tuesday,1,MEMBER,5,260000.00
1871,FK231205006700083,152,192,1701786300,PENDING,80000.00,0,0,,21,3,Tuesday,1,MEMBER,8,470000.00
2492,FK231206011300493,198,238,1701857280,COMPLETED,50000.00,5,0,,17,4,Wednesday,2,SILVER,9,560000.00
2640,FK231206011900340,204,244,1701879120,PENDING,30000.00,0,0,,23,4,Wednesday,2,SILVER,22,1190000.00
3442,FK231207017300296,258,298,1701936060,COMPLETED,80000.00,8,0,,15,5,Thursday,2,SILVER,12,610000.00
2061,FK231207008300131,168,208,1701951720,COMPLETED,30000.00,3,0,,19,5,Thursday,1,MEMBER,2,60000.00
1015,FK231207001101284,96,136,1701972660,COMPLETED,50000.00,5,0,,1,6,Friday,4,PLATINUM,42,3070000.00
1500,FK231209004400120,129,169,1702102140,COMPLETED,50000.00,5,0,,13,7,Saturday,1,MEMBER,5,240000.00
1537,FK231209004800261,133,173,1702106460,COMPLETED,30000.00,3,0,,14,7,Saturday,2,SILVER,11,540000.00
2297,FK231209010201725,187,227,1702108440,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,45,3160000.00
3604,FK231209018300221,268,308,1702112520,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,20,1090000.00
3085,FK231209014900173,234,274,1702116900,COMPLETED,50000.00,5,0,,17,7,Saturday,1,MEMBER,5,170000.00
2177,FK231209009300316,178,218,1702120140,COMPLETED,80000.00,8,0,,18,7,Saturday,2,SILVER,16,940000.00
1791,FK231209006302929,148,188,1702131120,COMPLETED,80000.00,8,0,,21,7,Saturday,3,GOLD,32,2250000.00
1854,FK231209006500957,150,190,1702139880,COMPLETED,80000.00,8,0,,23,7,Saturday,2,SILVER,14,890000.00
3054,FK231209014601880,231,271,1702139940,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,36,2480000.00
3739,FK231209019200529,277,317,1702143840,COMPLETED,80000.00,8,0,,0,1,Sunday,2,SILVER,16,960000.00
2615,FK231209011801626,203,243,1702146120,COMPLETED,50000.00,5,0,,1,1,Sunday,3,GOLD,35,2460000.00
2042,FK231209008201226,167,207,1702146780,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,25,1670000.00
1306,FK231209003100661,116,156,1702147500,COMPLETED,30000.00,3,0,,1,1,Sunday,2,SILVER,23,1380000.00
2355,FK231209010500089,190,230,1702147980,COMPLETED,50000.00,5,0,,1,1,Sunday,2,SILVER,12,560000.00
3055,FK231210014601966,231,271,1702198080,COMPLETED,80000.00,8,0,,15,1,Sunday,3,GOLD,36,2480000.00
2750,FK231210013101012,216,256,1702201380,COMPLETED,50000.00,5,0,,16,1,Sunday,2,SILVER,16,930000.00
2616,FK231210011801739,203,243,1702204140,COMPLETED,80000.00,8,0,,17,1,Sunday,3,GOLD,35,2460000.00
3839,FK231210019900225,284,324,1702220760,CANCELLED,50000.00,0,0,,22,1,Sunday,3,GOLD,24,1570000.00
2019,FK231210008001356,165,205,1702225620,COMPLETED,50000.00,5,0,,23,1,Sunday,2,SILVER,20,1250000.00
2692,FK231212012500444,210,250,1702364760,COMPLETED,80000.00,8,0,,14,3,Tuesday,2,SILVER,13,710000.00
3292,FK231212016400132,249,289,1702399260,COMPLETED,80000.00,8,0,,23,3,Tuesday,2,SILVER,15,870000.00
3538,FK231215017901044,264,304,1702632480,COMPLETED,80000.00,8,0,,16,6,Friday,2,SILVER,15,1110000.00
2676,FK231215012300065,208,248,1702648920,COMPLETED,50000.00,5,0,,21,6,Friday,1,MEMBER,5,250000.00
3075,FK231215014700136,232,272,1702650780,COMPLETED,30000.00,3,0,,21,6,Friday,1,MEMBER,4,160000.00
900,FK231216000000149,85,125,1702712220,COMPLETED,50000.00,5,0,,14,7,Saturday,1,MEMBER,2,100000.00
1488,FK231216004301245,128,168,1702714560,PENDING,50000.00,0,0,,15,7,Saturday,2,SILVER,19,1200000.00
2067,FK231216008400474,169,209,1702716360,COMPLETED,50000.00,5,0,,15,7,Saturday,1,MEMBER,9,410000.00
1792,FK231216006303090,148,188,1702719900,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,32,2250000.00
2206,FK231216009500062,180,220,1702722600,COMPLETED,80000.00,8,0,,17,7,Saturday,1,MEMBER,8,450000.00
2088,FK231216008800075,173,213,1702728120,COMPLETED,50000.00,5,0,,19,7,Saturday,4,PLATINUM,42,3070000.00
2445,FK231216011001036,195,235,1702728420,COMPLETED,80000.00,8,0,,19,7,Saturday,3,GOLD,28,1770000.00
3023,FK231216014400473,229,269,1702728720,COMPLETED,50000.00,5,0,,19,7,Saturday,2,SILVER,10,590000.00
1341,FK231216003400029,119,159,1702729560,PENDING,50000.00,0,0,,19,7,Saturday,2,SILVER,16,990000.00
3099,FK231216015100730,236,276,1702732440,COMPLETED,50000.00,5,0,,20,7,Saturday,2,SILVER,19,1100000.00
1906,FK231216006900425,154,194,1702743180,COMPLETED,80000.00,8,0,,23,7,Saturday,2,SILVER,17,1210000.00
2981,FK231216014100763,226,266,1702743600,COMPLETED,50000.00,5,0,,23,7,Saturday,3,GOLD,27,1600000.00
3642,FK231216018600793,271,311,1702744500,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,30,1950000.00
2298,FK231216010201845,187,227,1702745880,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,45,3160000.00
1149,FK231216001800992,103,143,1702747500,COMPLETED,50000.00,5,0,,0,1,Sunday,2,SILVER,22,1340000.00
3219,FK231216015901173,244,284,1702747620,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,29,1990000.00
1528,FK231216004700564,132,172,1702747920,COMPLETED,80000.00,8,0,,0,1,Sunday,1,MEMBER,10,490000.00
1793,FK231216006303155,148,188,1702749300,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,32,2250000.00
2430,FK231216010900173,194,234,1702752780,COMPLETED,30000.00,3,0,,1,1,Sunday,1,MEMBER,4,120000.00
3667,FK231217018700298,272,312,1702798500,COMPLETED,30000.00,3,0,,14,1,Sunday,1,MEMBER,3,130000.00
1178,FK231217002000588,105,145,1702799460,CANCELLED,30000.00,0,0,,14,1,Sunday,1,MEMBER,9,440000.00
1373,FK231217003501052,120,160,1702800660,CANCELLED,80000.00,0,0,,15,1,Sunday,2,SILVER,23,1290000.00
2329,FK231217010300057,188,228,1702805160,COMPLETED,50000.00,5,0,,16,1,Sunday,1,MEMBER,5,220000.00
3056,FK231217014602091,231,271,1702832040,COMPLETED,80000.00,8,0,,23,1,Sunday,3,GOLD,36,2480000.00
3840,FK231217019900321,284,324,1702834020,COMPLETED,80000.00,8,0,,0,2,Monday,3,GOLD,24,1570000.00
1016,FK231217001101395,96,136,1702835280,COMPLETED,80000.00,8,0,,0,2,Monday,4,PLATINUM,42,3070000.00
3312,FK231219016500035,250,290,1702988820,COMPLETED,50000.00,5,0,,19,3,Tuesday,1,MEMBER,4,160000.00
2446,FK231219011001117,195,235,1703008680,COMPLETED,50000.00,5,0,,0,4,Wednesday,3,GOLD,28,1770000.00
3150,FK231220015300514,238,278,1703052000,COMPLETED,30000.00,3,0,,13,4,Wednesday,2,SILVER,12,600000.00
1307,FK231220003100723,116,156,1703054940,COMPLETED,80000.00,8,0,,13,4,Wednesday,2,SILVER,23,1380000.00
1960,FK231222007600030,161,201,1703245740,COMPLETED,30000.00,3,0,,18,6,Friday,1,MEMBER,7,250000.00
2089,FK231223008800121,173,213,1703317020,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,42,3070000.00
3293,FK231223016400221,249,289,1703318520,CANCELLED,30000.00,0,0,,15,7,Saturday,2,SILVER,15,870000.00
2299,FK231223010201982,187,227,1703319000,COMPLETED,80000.00,8,0,,15,7,Saturday,4,PLATINUM,45,3160000.00
3057,FK231223014602179,231,271,1703321280,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,36,2480000.00
2020,FK231223008001417,165,205,1703323860,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,20,1250000.00
2751,FK231223013101196,216,256,1703326140,COMPLETED,80000.00,8,0,,17,7,Saturday,2,SILVER,16,930000.00
1556,FK231223005000071,135,175,1703326440,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,32,2190000.00
2617,FK231223011801895,203,243,1703327760,PENDING,80000.00,0,0,,17,7,Saturday,3,GOLD,35,2460000.00
3100,FK231223015100834,236,276,1703339940,COMPLETED,80000.00,8,0,,20,7,Saturday,2,SILVER,19,1100000.00
2641,FK231223011900472,204,244,1703340240,COMPLETED,30000.00,3,0,,21,7,Saturday,2,SILVER,22,1190000.00
1872,FK231223006700140,152,192,1703340360,COMPLETED,50000.00,5,0,,21,7,Saturday,1,MEMBER,8,470000.00
958,FK231223000600550,91,131,1703342100,COMPLETED,80000.00,8,0,,21,7,Saturday,2,SILVER,12,600000.00
1907,FK231223006900547,154,194,1703345700,COMPLETED,80000.00,8,0,,22,7,Saturday,2,SILVER,17,1210000.00
2027,FK231223008100054,166,206,1703348940,CONFIRMED,30000.00,0,0,,23,7,Saturday,1,MEMBER,2,80000.00
3220,FK231223015901244,244,284,1703349360,COMPLETED,80000.00,8,0,,23,7,Saturday,3,GOLD,29,1990000.00
1794,FK231223006303277,148,188,1703352300,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,32,2250000.00
3605,FK231223018300353,268,308,1703352720,COMPLETED,30000.00,3,0,,0,1,Sunday,2,SILVER,20,1090000.00
3740,FK231223019200683,277,317,1703354640,COMPLETED,50000.00,5,0,,1,1,Sunday,2,SILVER,16,960000.00
2043,FK231223008201388,167,207,1703354760,CANCELLED,80000.00,0,0,,1,1,Sunday,3,GOLD,25,1670000.00
1342,FK231223003400120,119,159,1703357040,COMPLETED,80000.00,8,0,,1,1,Sunday,2,SILVER,16,990000.00
2300,FK231224010202050,187,227,1703418360,COMPLETED,50000.00,5,0,,18,1,Sunday,4,PLATINUM,45,3160000.00
2178,FK231224009300478,178,218,1703437920,COMPLETED,80000.00,8,0,,0,2,Monday,2,SILVER,16,940000.00
3058,FK231226014602262,231,271,1703613540,COMPLETED,80000.00,8,0,,0,4,Wednesday,3,GOLD,36,2480000.00
2693,FK231227012500561,210,250,1703694900,COMPLETED,80000.00,8,0,,23,4,Wednesday,2,SILVER,13,710000.00
3490,FK231228017600116,261,301,1703770080,COMPLETED,50000.00,5,0,,20,5,Thursday,2,SILVER,9,520000.00
2356,FK231229010500134,190,230,1703863680,COMPLETED,30000.00,3,0,,22,6,Friday,2,SILVER,12,560000.00
2618,FK231230011801974,203,243,1703916240,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,35,2460000.00
2677,FK231230012300162,208,248,1703922060,CANCELLED,50000.00,0,0,,14,7,Saturday,1,MEMBER,5,250000.00
2619,FK231230011802074,203,243,1703932320,COMPLETED,30000.00,3,0,,17,7,Saturday,3,GOLD,35,2460000.00
1017,FK231230001101473,96,136,1703932380,COMPLETED,30000.00,3,0,,17,7,Saturday,4,PLATINUM,42,3070000.00
3841,FK231230019900487,284,324,1703932560,COMPLETED,80000.00,8,0,,17,7,Saturday,3,GOLD,24,1570000.00
2471,FK231230011100718,196,236,1703933340,COMPLETED,50000.00,5,0,,17,7,Saturday,2,SILVER,15,810000.00
1855,FK231230006501015,150,190,1703934120,COMPLETED,30000.00,3,0,,18,7,Saturday,2,SILVER,14,890000.00
1489,FK231230004301339,128,168,1703934180,COMPLETED,30000.00,3,0,,18,7,Saturday,2,SILVER,19,1200000.00
2207,FK231230009500166,180,220,1703936220,COMPLETED,50000.00,5,0,,18,7,Saturday,1,MEMBER,8,450000.00
2447,FK231230011001264,195,235,1703946300,COMPLETED,50000.00,5,0,,21,7,Saturday,3,GOLD,28,1770000.00
3101,FK231230015100997,236,276,1703949060,COMPLETED,80000.00,8,0,,22,7,Saturday,2,SILVER,19,1100000.00
1374,FK231230003501157,120,160,1703951460,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,23,1290000.00
1018,FK231230001101569,96,136,1703955000,COMPLETED,50000.00,5,0,,23,7,Saturday,4,PLATINUM,42,3070000.00
3059,FK231230014602365,231,271,1703956380,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,36,2480000.00
2982,FK231230014100824,226,266,1703958300,COMPLETED,50000.00,5,0,,0,1,Sunday,3,GOLD,27,1600000.00
2090,FK231230008800245,173,213,1703959440,COMPLETED,80000.00,8,0,,1,1,Sunday,4,PLATINUM,42,3070000.00
1557,FK231230005000130,135,175,1703960340,COMPLETED,80000.00,8,0,,1,1,Sunday,3,GOLD,32,2190000.00
3372,FK231231016900069,254,294,1704007020,COMPLETED,30000.00,3,0,,14,1,Sunday,1,MEMBER,5,210000.00
3221,FK231231015901349,244,284,1704012120,COMPLETED,80000.00,8,0,,15,1,Sunday,3,GOLD,29,1990000.00
2044,FK231231008201448,167,207,1704023580,PENDING,80000.00,0,0,,18,1,Sunday,3,GOLD,25,1670000.00
3643,FK231231018600838,271,311,1704024540,COMPLETED,50000.00,5,0,,19,1,Sunday,3,GOLD,30,1950000.00
2666,FK231231012100295,206,246,1704043320,CANCELLED,30000.00,0,0,,0,2,Monday,1,MEMBER,7,230000.00
1795,FK240101006303333,148,188,1704101940,COMPLETED,80000.00,8,0,,16,2,Monday,3,GOLD,32,2250000.00
3009,FK240102014200571,227,267,1704208140,COMPLETED,30000.00,3,0,,22,3,Tuesday,1,MEMBER,6,220000.00
3386,FK240102017100075,256,296,1704209820,COMPLETED,30000.00,3,0,,22,3,Tuesday,2,SILVER,24,1420000.00
1150,FK240102001801062,103,143,1704209880,COMPLETED,30000.00,3,0,,22,3,Tuesday,2,SILVER,22,1340000.00
2021,FK240102008001594,165,205,1704214920,COMPLETED,80000.00,8,0,,0,4,Wednesday,2,SILVER,20,1250000.00
2493,FK240104011300599,198,238,1704391200,PENDING,50000.00,0,0,,1,6,Friday,2,SILVER,9,560000.00
1873,FK240105006700251,152,192,1704469020,COMPLETED,50000.00,5,0,,22,6,Friday,1,MEMBER,8,470000.00
1343,FK240105003400265,119,159,1704471960,COMPLETED,80000.00,8,0,,23,6,Friday,2,SILVER,16,990000.00
2752,FK240106013101271,216,256,1704524280,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,16,930000.00
3222,FK240106015901447,244,284,1704524700,COMPLETED,50000.00,5,0,,14,7,Saturday,3,GOLD,29,1990000.00
